order_id,date,item_name,item_type,item_price,quantity,transaction_amount,transaction_type,received_by,time_of_sale,expected_amount,year,month,day,quarter,weekday,week_of_year,is_weekend,basket_size,avg_order_value,product_rank,top_product_flag
498,2022-06-16,Frankie,Fastfood,50,1,50,Cash,Mr.,Midnight,50,2022,6,16,2,Thursday,24,False,1,50,2.0,True
328,2022-06-16,Vadapav,Fastfood,20,3,60,Online,Mr.,Evening,60,2022,6,16,2,Thursday,24,False,3,60,7.0,False
588,2022-06-16,Frankie,Fastfood,50,11,550,Cash,Mrs.,Morning,550,2022,6,16,2,Thursday,24,False,11,550,2.0,True
822,2022-06-17,Panipuri,Fastfood,20,12,240,Online,Mr.,Morning,240,2022,6,17,2,Friday,24,False,12,240,5.0,True
625,2022-06-17,Sandwich,Fastfood,60,15,900,Online,Mr.,Morning,900,2022,6,17,2,Friday,24,False,15,900,1.0,True
390,2022-06-18,Sugarcane Juice,Beverages,25,5,125,Unknown,Mr.,Midnight,125,2022,6,18,2,Saturday,24,True,5,125,4.0,True
995,2022-06-18,Sugarcane Juice,Beverages,25,1,25,Online,Mr.,Night,25,2022,6,18,2,Saturday,24,True,1,25,4.0,True
253,2022-06-18,Sugarcane Juice,Beverages,25,13,325,Online,Mr.,Afternoon,325,2022,6,18,2,Saturday,24,True,13,325,4.0,True
766,2022-06-19,Sandwich,Fastfood,60,10,600,Online,Mrs.,Morning,600,2022,6,19,2,Sunday,24,True,10,600,1.0,True
278,2022-06-19,Frankie,Fastfood,50,6,300,Online,Mrs.,Night,300,2022,6,19,2,Sunday,24,True,6,300,2.0,True
263,2022-06-19,Panipuri,Fastfood,20,2,40,Cash,Mr.,Evening,40,2022,6,19,2,Sunday,24,True,2,40,5.0,True
438,2022-06-20,Cold Coffee,Beverages,40,5,200,Online,Mr.,Morning,200,2022,6,20,2,Monday,25,False,5,200,3.0,True
980,2022-06-20,Vadapav,Fastfood,20,9,180,Online,Mr.,Morning,180,2022,6,20,2,Monday,25,False,9,180,7.0,False
169,2022-06-20,Vadapav,Fastfood,20,6,120,Cash,Mr.,Morning,120,2022,6,20,2,Monday,25,False,6,120,7.0,False
627,2022-06-22,Sugarcane Juice,Beverages,25,15,375,Online,Mr.,Afternoon,375,2022,6,22,2,Wednesday,25,False,15,375,4.0,True
937,2022-06-22,Panipuri,Fastfood,20,4,80,Cash,Mr.,Night,80,2022,6,22,2,Wednesday,25,False,4,80,5.0,True
399,2022-06-24,Panipuri,Fastfood,20,9,180,Cash,Mrs.,Evening,180,2022,6,24,2,Friday,25,False,9,180,5.0,True
347,2022-06-24,Frankie,Fastfood,50,7,350,Cash,Mrs.,Afternoon,350,2022,6,24,2,Friday,25,False,7,350,2.0,True
880,2022-06-25,Sugarcane Juice,Beverages,25,5,125,Cash,Mrs.,Morning,125,2022,6,25,2,Saturday,25,True,5,125,4.0,True
796,2022-06-25,Sugarcane Juice,Beverages,25,14,350,Online,Mr.,Night,350,2022,6,25,2,Saturday,25,True,14,350,4.0,True
744,2022-06-25,Frankie,Fastfood,50,10,500,Cash,Mrs.,Morning,500,2022,6,25,2,Saturday,25,True,10,500,2.0,True
196,2022-06-25,Sandwich,Fastfood,60,3,180,Cash,Mr.,Evening,180,2022,6,25,2,Saturday,25,True,3,180,1.0,True
611,2022-06-25,Aalopuri,Fastfood,20,2,40,Online,Mrs.,Morning,40,2022,6,25,2,Saturday,25,True,2,40,6.0,False
236,2022-06-26,Vadapav,Fastfood,20,12,240,Unknown,Mrs.,Evening,240,2022,6,26,2,Sunday,25,True,12,240,7.0,False
753,2022-06-26,Sugarcane Juice,Beverages,25,1,25,Cash,Mr.,Midnight,25,2022,6,26,2,Sunday,25,True,1,25,4.0,True
931,2022-06-26,Aalopuri,Fastfood,20,15,300,Cash,Mr.,Afternoon,300,2022,6,26,2,Sunday,25,True,15,300,6.0,False
869,2022-06-26,Panipuri,Fastfood,20,9,180,Online,Mr.,Midnight,180,2022,6,26,2,Sunday,25,True,9,180,5.0,True
300,2022-06-27,Aalopuri,Fastfood,20,8,160,Cash,Mr.,Afternoon,160,2022,6,27,2,Monday,26,False,8,160,6.0,False
724,2022-06-27,Frankie,Fastfood,50,10,500,Cash,Mrs.,Night,500,2022,6,27,2,Monday,26,False,10,500,2.0,True
285,2022-06-28,Aalopuri,Fastfood,20,3,60,Unknown,Mr.,Night,60,2022,6,28,2,Tuesday,26,False,3,60,6.0,False
617,2022-06-28,Sugarcane Juice,Beverages,25,2,50,Cash,Mr.,Night,50,2022,6,28,2,Tuesday,26,False,2,50,4.0,True
730,2022-06-28,Frankie,Fastfood,50,13,650,Cash,Mrs.,Afternoon,650,2022,6,28,2,Tuesday,26,False,13,650,2.0,True
967,2022-06-29,Cold Coffee,Beverages,40,14,560,Cash,Mr.,Afternoon,560,2022,6,29,2,Wednesday,26,False,14,560,3.0,True
943,2022-06-30,Vadapav,Fastfood,20,6,120,Cash,Mrs.,Night,120,2022,6,30,2,Thursday,26,False,6,120,7.0,False
361,2022-06-30,Sandwich,Fastfood,60,15,900,Unknown,Mrs.,Night,900,2022,6,30,2,Thursday,26,False,15,900,1.0,True
319,2022-06-30,Frankie,Fastfood,50,15,750,Cash,Mr.,Afternoon,750,2022,6,30,2,Thursday,26,False,15,750,2.0,True
655,2022-06-30,Sugarcane Juice,Beverages,25,12,300,Online,Mr.,Morning,300,2022,6,30,2,Thursday,26,False,12,300,4.0,True
557,2022-06-30,Sandwich,Fastfood,60,2,120,Cash,Mrs.,Evening,120,2022,6,30,2,Thursday,26,False,2,120,1.0,True
578,2022-06-30,Frankie,Fastfood,50,5,250,Online,Mrs.,Night,250,2022,6,30,2,Thursday,26,False,5,250,2.0,True
201,2022-06-30,Panipuri,Fastfood,20,8,160,Cash,Mr.,Morning,160,2022,6,30,2,Thursday,26,False,8,160,5.0,True
845,2022-07-01,Cold Coffee,Beverages,40,6,240,Online,Mrs.,Evening,240,2022,7,1,3,Friday,26,False,6,240,3.0,True
528,2022-07-01,Sugarcane Juice,Beverages,25,7,175,Cash,Mrs.,Midnight,175,2022,7,1,3,Friday,26,False,7,175,4.0,True
580,2022-07-01,Panipuri,Fastfood,20,10,200,Online,Mr.,Night,200,2022,7,1,3,Friday,26,False,10,200,5.0,True
59,2022-07-01,Vadapav,Fastfood,20,5,100,Cash,Mr.,Morning,100,2022,7,1,3,Friday,26,False,5,100,7.0,False
631,2022-07-01,Cold Coffee,Beverages,40,13,520,Cash,Mrs.,Evening,520,2022,7,1,3,Friday,26,False,13,520,3.0,True
393,2022-07-02,Sugarcane Juice,Beverages,25,10,250,Online,Mrs.,Evening,250,2022,7,2,3,Saturday,26,True,10,250,4.0,True
182,2022-07-02,Cold Coffee,Beverages,40,1,40,Cash,Mr.,Midnight,40,2022,7,2,3,Saturday,26,True,1,40,3.0,True
36,2022-07-02,Cold Coffee,Beverages,40,10,400,Online,Mr.,Afternoon,400,2022,7,2,3,Saturday,26,True,10,400,3.0,True
517,2022-07-02,Panipuri,Fastfood,20,13,260,Online,Mr.,Evening,260,2022,7,2,3,Saturday,26,True,13,260,5.0,True
303,2022-07-02,Sugarcane Juice,Beverages,25,1,25,Cash,Mrs.,Midnight,25,2022,7,2,3,Saturday,26,True,1,25,4.0,True
283,2022-07-02,Panipuri,Fastfood,20,2,40,Cash,Mrs.,Midnight,40,2022,7,2,3,Saturday,26,True,2,40,5.0,True
93,2022-07-03,Cold Coffee,Beverages,40,2,80,Online,Mrs.,Midnight,80,2022,7,3,3,Sunday,26,True,2,80,3.0,True
369,2022-07-03,Sandwich,Fastfood,60,2,120,Online,Mrs.,Evening,120,2022,7,3,3,Sunday,26,True,2,120,1.0,True
1,2022-07-03,Aalopuri,Fastfood,20,13,260,Unknown,Mr.,Night,260,2022,7,3,3,Sunday,26,True,13,260,6.0,False
763,2022-07-04,Vadapav,Fastfood,20,14,280,Unknown,Mrs.,Night,280,2022,7,4,3,Monday,27,False,14,280,7.0,False
843,2022-07-04,Sugarcane Juice,Beverages,25,1,25,Cash,Mrs.,Morning,25,2022,7,4,3,Monday,27,False,1,25,4.0,True
526,2022-07-04,Sandwich,Fastfood,60,10,600,Cash,Mrs.,Evening,600,2022,7,4,3,Monday,27,False,10,600,1.0,True
725,2022-07-04,Vadapav,Fastfood,20,6,120,Online,Mrs.,Afternoon,120,2022,7,4,3,Monday,27,False,6,120,7.0,False
670,2022-07-05,Panipuri,Fastfood,20,15,300,Cash,Mr.,Night,300,2022,7,5,3,Tuesday,27,False,15,300,5.0,True
118,2022-07-06,Sandwich,Fastfood,60,1,60,Online,Mr.,Midnight,60,2022,7,6,3,Wednesday,27,False,1,60,1.0,True
397,2022-07-06,Aalopuri,Fastfood,20,2,40,Online,Mrs.,Afternoon,40,2022,7,6,3,Wednesday,27,False,2,40,6.0,False
88,2022-07-07,Cold Coffee,Beverages,40,10,400,Cash,Mr.,Evening,400,2022,7,7,3,Thursday,27,False,10,400,3.0,True
365,2022-07-08,Panipuri,Fastfood,20,10,200,Online,Mr.,Night,200,2022,7,8,3,Friday,27,False,10,200,5.0,True
351,2022-07-08,Frankie,Fastfood,50,5,250,Online,Mrs.,Night,250,2022,7,8,3,Friday,27,False,5,250,2.0,True
546,2022-07-09,Aalopuri,Fastfood,20,1,20,Cash,Mrs.,Midnight,20,2022,7,9,3,Saturday,27,True,1,20,6.0,False
784,2022-07-09,Vadapav,Fastfood,20,8,160,Cash,Mrs.,Morning,160,2022,7,9,3,Saturday,27,True,8,160,7.0,False
151,2022-07-10,Frankie,Fastfood,50,13,650,Online,Mrs.,Morning,650,2022,7,10,3,Sunday,27,True,13,650,2.0,True
120,2022-07-10,Frankie,Fastfood,50,2,100,Cash,Mrs.,Evening,100,2022,7,10,3,Sunday,27,True,2,100,2.0,True
47,2022-07-10,Sandwich,Fastfood,60,7,420,Unknown,Mr.,Morning,420,2022,7,10,3,Sunday,27,True,7,420,1.0,True
183,2022-07-10,Sugarcane Juice,Beverages,25,5,125,Cash,Mrs.,Midnight,125,2022,7,10,3,Sunday,27,True,5,125,4.0,True
651,2022-07-11,Sandwich,Fastfood,60,10,600,Online,Mrs.,Midnight,600,2022,7,11,3,Monday,28,False,10,600,1.0,True
492,2022-07-11,Sandwich,Fastfood,60,15,900,Cash,Mr.,Afternoon,900,2022,7,11,3,Monday,28,False,15,900,1.0,True
12,2022-07-12,Vadapav,Fastfood,20,8,160,Online,Mrs.,Night,160,2022,7,12,3,Tuesday,28,False,8,160,7.0,False
920,2022-07-12,Frankie,Fastfood,50,13,650,Online,Mr.,Evening,650,2022,7,12,3,Tuesday,28,False,13,650,2.0,True
893,2022-07-13,Sugarcane Juice,Beverages,25,12,300,Cash,Mrs.,Afternoon,300,2022,7,13,3,Wednesday,28,False,12,300,4.0,True
872,2022-07-14,Sandwich,Fastfood,60,12,720,Cash,Mr.,Afternoon,720,2022,7,14,3,Thursday,28,False,12,720,1.0,True
892,2022-07-14,Sugarcane Juice,Beverages,25,7,175,Online,Mrs.,Evening,175,2022,7,14,3,Thursday,28,False,7,175,4.0,True
616,2022-07-15,Vadapav,Fastfood,20,6,120,Online,Mrs.,Midnight,120,2022,7,15,3,Friday,28,False,6,120,7.0,False
860,2022-07-16,Cold Coffee,Beverages,40,5,200,Cash,Mr.,Night,200,2022,7,16,3,Saturday,28,True,5,200,3.0,True
741,2022-07-16,Aalopuri,Fastfood,20,5,100,Online,Mr.,Afternoon,100,2022,7,16,3,Saturday,28,True,5,100,6.0,False
513,2022-07-16,Cold Coffee,Beverages,40,5,200,Cash,Mrs.,Night,200,2022,7,16,3,Saturday,28,True,5,200,3.0,True
674,2022-07-17,Sugarcane Juice,Beverages,25,13,325,Unknown,Mr.,Morning,325,2022,7,17,3,Sunday,28,True,13,325,4.0,True
82,2022-07-17,Frankie,Fastfood,50,3,150,Online,Mrs.,Evening,150,2022,7,17,3,Sunday,28,True,3,150,2.0,True
134,2022-07-17,Aalopuri,Fastfood,20,12,240,Online,Mrs.,Night,240,2022,7,17,3,Sunday,28,True,12,240,6.0,False
993,2022-07-17,Frankie,Fastfood,50,3,150,Online,Mrs.,Night,150,2022,7,17,3,Sunday,28,True,3,150,2.0,True
264,2022-07-18,Sugarcane Juice,Beverages,25,12,300,Online,Mr.,Morning,300,2022,7,18,3,Monday,29,False,12,300,4.0,True
324,2022-07-18,Sugarcane Juice,Beverages,25,15,375,Online,Mrs.,Night,375,2022,7,18,3,Monday,29,False,15,375,4.0,True
298,2022-07-19,Sugarcane Juice,Beverages,25,9,225,Cash,Mrs.,Afternoon,225,2022,7,19,3,Tuesday,29,False,9,225,4.0,True
566,2022-07-19,Frankie,Fastfood,50,3,150,Cash,Mr.,Evening,150,2022,7,19,3,Tuesday,29,False,3,150,2.0,True
701,2022-07-19,Sugarcane Juice,Beverages,25,14,350,Online,Mrs.,Evening,350,2022,7,19,3,Tuesday,29,False,14,350,4.0,True
790,2022-07-20,Panipuri,Fastfood,20,3,60,Cash,Mrs.,Evening,60,2022,7,20,3,Wednesday,29,False,3,60,5.0,True
942,2022-07-20,Frankie,Fastfood,50,6,300,Cash,Mr.,Night,300,2022,7,20,3,Wednesday,29,False,6,300,2.0,True
177,2022-07-21,Panipuri,Fastfood,20,11,220,Online,Mrs.,Morning,220,2022,7,21,3,Thursday,29,False,11,220,5.0,True
886,2022-07-21,Sugarcane Juice,Beverages,25,4,100,Cash,Mrs.,Night,100,2022,7,21,3,Thursday,29,False,4,100,4.0,True
153,2022-07-21,Panipuri,Fastfood,20,1,20,Cash,Mrs.,Evening,20,2022,7,21,3,Thursday,29,False,1,20,5.0,True
295,2022-07-21,Sandwich,Fastfood,60,7,420,Cash,Mr.,Midnight,420,2022,7,21,3,Thursday,29,False,7,420,1.0,True
461,2022-07-22,Sugarcane Juice,Beverages,25,5,125,Cash,Mr.,Midnight,125,2022,7,22,3,Friday,29,False,5,125,4.0,True
299,2022-07-22,Aalopuri,Fastfood,20,1,20,Online,Mrs.,Evening,20,2022,7,22,3,Friday,29,False,1,20,6.0,False
160,2022-07-23,Vadapav,Fastfood,20,10,200,Online,Mr.,Night,200,2022,7,23,3,Saturday,29,True,10,200,7.0,False
821,2022-07-24,Aalopuri,Fastfood,20,12,240,Cash,Mrs.,Midnight,240,2022,7,24,3,Sunday,29,True,12,240,6.0,False
374,2022-07-24,Frankie,Fastfood,50,10,500,Online,Mr.,Midnight,500,2022,7,24,3,Sunday,29,True,10,500,2.0,True
660,2022-07-25,Sandwich,Fastfood,60,9,540,Cash,Mrs.,Night,540,2022,7,25,3,Monday,30,False,9,540,1.0,True
65,2022-07-25,Aalopuri,Fastfood,20,4,80,Cash,Mr.,Morning,80,2022,7,25,3,Monday,30,False,4,80,6.0,False
53,2022-07-26,Aalopuri,Fastfood,20,13,260,Cash,Mr.,Afternoon,260,2022,7,26,3,Tuesday,30,False,13,260,6.0,False
645,2022-07-26,Sandwich,Fastfood,60,9,540,Cash,Mrs.,Night,540,2022,7,26,3,Tuesday,30,False,9,540,1.0,True
634,2022-07-26,Panipuri,Fastfood,20,13,260,Cash,Mr.,Afternoon,260,2022,7,26,3,Tuesday,30,False,13,260,5.0,True
448,2022-07-27,Vadapav,Fastfood,20,6,120,Cash,Mrs.,Evening,120,2022,7,27,3,Wednesday,30,False,6,120,7.0,False
234,2022-07-27,Panipuri,Fastfood,20,10,200,Cash,Mr.,Midnight,200,2022,7,27,3,Wednesday,30,False,10,200,5.0,True
499,2022-07-27,Sandwich,Fastfood,60,8,480,Online,Mrs.,Evening,480,2022,7,27,3,Wednesday,30,False,8,480,1.0,True
206,2022-07-27,Aalopuri,Fastfood,20,4,80,Cash,Mr.,Night,80,2022,7,27,3,Wednesday,30,False,4,80,6.0,False
530,2022-07-27,Panipuri,Fastfood,20,6,120,Cash,Mrs.,Night,120,2022,7,27,3,Wednesday,30,False,6,120,5.0,True
272,2022-07-29,Frankie,Fastfood,50,5,250,Online,Mrs.,Night,250,2022,7,29,3,Friday,30,False,5,250,2.0,True
73,2022-07-29,Panipuri,Fastfood,20,5,100,Cash,Mr.,Midnight,100,2022,7,29,3,Friday,30,False,5,100,5.0,True
740,2022-07-30,Aalopuri,Fastfood,20,9,180,Cash,Mr.,Midnight,180,2022,7,30,3,Saturday,30,True,9,180,6.0,False
541,2022-07-30,Panipuri,Fastfood,20,12,240,Cash,Mr.,Night,240,2022,7,30,3,Saturday,30,True,12,240,5.0,True
551,2022-07-30,Sugarcane Juice,Beverages,25,7,175,Cash,Mr.,Evening,175,2022,7,30,3,Saturday,30,True,7,175,4.0,True
838,2022-07-31,Cold Coffee,Beverages,40,9,360,Online,Mrs.,Morning,360,2022,7,31,3,Sunday,30,True,9,360,3.0,True
233,2022-07-31,Panipuri,Fastfood,20,5,100,Cash,Mr.,Morning,100,2022,7,31,3,Sunday,30,True,5,100,5.0,True
311,2022-07-31,Frankie,Fastfood,50,7,350,Unknown,Mrs.,Morning,350,2022,7,31,3,Sunday,30,True,7,350,2.0,True
831,2022-08-01,Frankie,Fastfood,50,5,250,Online,Mrs.,Morning,250,2022,8,1,3,Monday,31,False,5,250,2.0,True
598,2022-08-02,Cold Coffee,Beverages,40,8,320,Cash,Mrs.,Afternoon,320,2022,8,2,3,Tuesday,31,False,8,320,3.0,True
422,2022-08-02,Cold Coffee,Beverages,40,7,280,Online,Mr.,Evening,280,2022,8,2,3,Tuesday,31,False,7,280,3.0,True
511,2022-08-02,Panipuri,Fastfood,20,4,80,Cash,Mrs.,Night,80,2022,8,2,3,Tuesday,31,False,4,80,5.0,True
789,2022-08-03,Sugarcane Juice,Beverages,25,7,175,Cash,Mr.,Morning,175,2022,8,3,3,Wednesday,31,False,7,175,4.0,True
728,2022-08-03,Vadapav,Fastfood,20,1,20,Online,Mr.,Midnight,20,2022,8,3,3,Wednesday,31,False,1,20,7.0,False
542,2022-08-04,Sugarcane Juice,Beverages,25,9,225,Cash,Mr.,Evening,225,2022,8,4,3,Thursday,31,False,9,225,4.0,True
176,2022-08-04,Panipuri,Fastfood,20,1,20,Cash,Mrs.,Midnight,20,2022,8,4,3,Thursday,31,False,1,20,5.0,True
57,2022-08-04,Panipuri,Fastfood,20,14,280,Online,Mrs.,Morning,280,2022,8,4,3,Thursday,31,False,14,280,5.0,True
875,2022-08-05,Vadapav,Fastfood,20,15,300,Cash,Mr.,Evening,300,2022,8,5,3,Friday,31,False,15,300,7.0,False
746,2022-08-05,Sugarcane Juice,Beverages,25,5,125,Online,Mrs.,Midnight,125,2022,8,5,3,Friday,31,False,5,125,4.0,True
416,2022-08-05,Sandwich,Fastfood,60,9,540,Unknown,Mr.,Morning,540,2022,8,5,3,Friday,31,False,9,540,1.0,True
108,2022-08-06,Panipuri,Fastfood,20,5,100,Online,Mr.,Afternoon,100,2022,8,6,3,Saturday,31,True,5,100,5.0,True
287,2022-08-06,Aalopuri,Fastfood,20,3,60,Cash,Mr.,Morning,60,2022,8,6,3,Saturday,31,True,3,60,6.0,False
128,2022-08-07,Vadapav,Fastfood,20,11,220,Online,Mr.,Midnight,220,2022,8,7,3,Sunday,31,True,11,220,7.0,False
109,2022-08-08,Cold Coffee,Beverages,40,12,480,Unknown,Mr.,Afternoon,480,2022,8,8,3,Monday,32,False,12,480,3.0,True
812,2022-08-08,Panipuri,Fastfood,20,5,100,Cash,Mr.,Afternoon,100,2022,8,8,3,Monday,32,False,5,100,5.0,True
281,2022-08-09,Sandwich,Fastfood,60,3,180,Cash,Mrs.,Afternoon,180,2022,8,9,3,Tuesday,32,False,3,180,1.0,True
968,2022-08-09,Cold Coffee,Beverages,40,15,600,Cash,Mrs.,Morning,600,2022,8,9,3,Tuesday,32,False,15,600,3.0,True
501,2022-08-09,Sugarcane Juice,Beverages,25,14,350,Online,Mrs.,Afternoon,350,2022,8,9,3,Tuesday,32,False,14,350,4.0,True
562,2022-08-09,Frankie,Fastfood,50,4,200,Cash,Mr.,Afternoon,200,2022,8,9,3,Tuesday,32,False,4,200,2.0,True
149,2022-08-09,Sandwich,Fastfood,60,7,420,Online,Mr.,Morning,420,2022,8,9,3,Tuesday,32,False,7,420,1.0,True
735,2022-08-10,Panipuri,Fastfood,20,11,220,Cash,Mr.,Morning,220,2022,8,10,3,Wednesday,32,False,11,220,5.0,True
938,2022-08-10,Sugarcane Juice,Beverages,25,14,350,Cash,Mr.,Evening,350,2022,8,10,3,Wednesday,32,False,14,350,4.0,True
936,2022-08-10,Panipuri,Fastfood,20,2,40,Unknown,Mr.,Midnight,40,2022,8,10,3,Wednesday,32,False,2,40,5.0,True
164,2022-08-10,Sugarcane Juice,Beverages,25,7,175,Online,Mr.,Afternoon,175,2022,8,10,3,Wednesday,32,False,7,175,4.0,True
367,2022-08-10,Panipuri,Fastfood,20,6,120,Unknown,Mr.,Afternoon,120,2022,8,10,3,Wednesday,32,False,6,120,5.0,True
960,2022-08-12,Sugarcane Juice,Beverages,25,15,375,Online,Mrs.,Evening,375,2022,8,12,3,Friday,32,False,15,375,4.0,True
878,2022-08-12,Sandwich,Fastfood,60,6,360,Online,Mr.,Evening,360,2022,8,12,3,Friday,32,False,6,360,1.0,True
683,2022-08-12,Frankie,Fastfood,50,15,750,Cash,Mr.,Midnight,750,2022,8,12,3,Friday,32,False,15,750,2.0,True
721,2022-08-13,Panipuri,Fastfood,20,12,240,Unknown,Mr.,Afternoon,240,2022,8,13,3,Saturday,32,True,12,240,5.0,True
788,2022-08-13,Sugarcane Juice,Beverages,25,7,175,Online,Mr.,Afternoon,175,2022,8,13,3,Saturday,32,True,7,175,4.0,True
689,2022-08-13,Vadapav,Fastfood,20,6,120,Cash,Mrs.,Afternoon,120,2022,8,13,3,Saturday,32,True,6,120,7.0,False
866,2022-08-13,Frankie,Fastfood,50,10,500,Online,Mr.,Midnight,500,2022,8,13,3,Saturday,32,True,10,500,2.0,True
114,2022-08-14,Aalopuri,Fastfood,20,10,200,Online,Mr.,Afternoon,200,2022,8,14,3,Sunday,32,True,10,200,6.0,False
847,2022-08-14,Panipuri,Fastfood,20,11,220,Online,Mr.,Midnight,220,2022,8,14,3,Sunday,32,True,11,220,5.0,True
773,2022-08-14,Cold Coffee,Beverages,40,7,280,Online,Mr.,Afternoon,280,2022,8,14,3,Sunday,32,True,7,280,3.0,True
704,2022-08-14,Sandwich,Fastfood,60,1,60,Online,Mrs.,Evening,60,2022,8,14,3,Sunday,32,True,1,60,1.0,True
615,2022-08-14,Sandwich,Fastfood,60,14,840,Unknown,Mr.,Morning,840,2022,8,14,3,Sunday,32,True,14,840,1.0,True
45,2022-08-15,Sugarcane Juice,Beverages,25,6,150,Cash,Mrs.,Afternoon,150,2022,8,15,3,Monday,33,False,6,150,4.0,True
74,2022-08-15,Cold Coffee,Beverages,40,10,400,Online,Mrs.,Evening,400,2022,8,15,3,Monday,33,False,10,400,3.0,True
771,2022-08-15,Panipuri,Fastfood,20,5,100,Online,Mrs.,Midnight,100,2022,8,15,3,Monday,33,False,5,100,5.0,True
265,2022-08-15,Vadapav,Fastfood,20,6,120,Cash,Mr.,Midnight,120,2022,8,15,3,Monday,33,False,6,120,7.0,False
273,2022-08-15,Panipuri,Fastfood,20,15,300,Cash,Mr.,Midnight,300,2022,8,15,3,Monday,33,False,15,300,5.0,True
382,2022-08-16,Cold Coffee,Beverages,40,9,360,Cash,Mrs.,Night,360,2022,8,16,3,Tuesday,33,False,9,360,3.0,True
947,2022-08-16,Aalopuri,Fastfood,20,11,220,Online,Mr.,Night,220,2022,8,16,3,Tuesday,33,False,11,220,6.0,False
76,2022-08-17,Vadapav,Fastfood,20,9,180,Online,Mr.,Morning,180,2022,8,17,3,Wednesday,33,False,9,180,7.0,False
425,2022-08-17,Panipuri,Fastfood,20,14,280,Online,Mr.,Afternoon,280,2022,8,17,3,Wednesday,33,False,14,280,5.0,True
868,2022-08-17,Aalopuri,Fastfood,20,13,260,Cash,Mrs.,Evening,260,2022,8,17,3,Wednesday,33,False,13,260,6.0,False
349,2022-08-17,Panipuri,Fastfood,20,5,100,Cash,Mrs.,Evening,100,2022,8,17,3,Wednesday,33,False,5,100,5.0,True
26,2022-08-18,Sugarcane Juice,Beverages,25,4,100,Cash,Mr.,Afternoon,100,2022,8,18,3,Thursday,33,False,4,100,4.0,True
828,2022-08-18,Panipuri,Fastfood,20,6,120,Cash,Mr.,Evening,120,2022,8,18,3,Thursday,33,False,6,120,5.0,True
85,2022-08-19,Aalopuri,Fastfood,20,3,60,Online,Mrs.,Night,60,2022,8,19,3,Friday,33,False,3,60,6.0,False
864,2022-08-20,Cold Coffee,Beverages,40,9,360,Online,Mr.,Morning,360,2022,8,20,3,Saturday,33,True,9,360,3.0,True
638,2022-08-20,Cold Coffee,Beverages,40,11,440,Online,Mrs.,Afternoon,440,2022,8,20,3,Saturday,33,True,11,440,3.0,True
850,2022-08-20,Vadapav,Fastfood,20,3,60,Online,Mrs.,Afternoon,60,2022,8,20,3,Saturday,33,True,3,60,7.0,False
331,2022-08-21,Panipuri,Fastfood,20,4,80,Online,Mrs.,Evening,80,2022,8,21,3,Sunday,33,True,4,80,5.0,True
434,2022-08-21,Aalopuri,Fastfood,20,12,240,Cash,Mr.,Morning,240,2022,8,21,3,Sunday,33,True,12,240,6.0,False
897,2022-08-22,Aalopuri,Fastfood,20,6,120,Online,Mr.,Morning,120,2022,8,22,3,Monday,34,False,6,120,6.0,False
19,2022-08-22,Panipuri,Fastfood,20,11,220,Cash,Mrs.,Night,220,2022,8,22,3,Monday,34,False,11,220,5.0,True
96,2022-08-22,Sandwich,Fastfood,60,15,900,Unknown,Mr.,Morning,900,2022,8,22,3,Monday,34,False,15,900,1.0,True
288,2022-08-22,Sandwich,Fastfood,60,7,420,Cash,Mr.,Night,420,2022,8,22,3,Monday,34,False,7,420,1.0,True
442,2022-08-22,Sugarcane Juice,Beverages,25,7,175,Online,Mrs.,Night,175,2022,8,22,3,Monday,34,False,7,175,4.0,True
2,2022-08-23,Vadapav,Fastfood,20,15,300,Cash,Mr.,Afternoon,300,2022,8,23,3,Tuesday,34,False,15,300,7.0,False
883,2022-08-24,Aalopuri,Fastfood,20,5,100,Online,Mrs.,Midnight,100,2022,8,24,3,Wednesday,34,False,5,100,6.0,False
695,2022-08-24,Panipuri,Fastfood,20,10,200,Online,Mrs.,Midnight,200,2022,8,24,3,Wednesday,34,False,10,200,5.0,True
514,2022-08-24,Cold Coffee,Beverages,40,8,320,Online,Mrs.,Evening,320,2022,8,24,3,Wednesday,34,False,8,320,3.0,True
136,2022-08-24,Aalopuri,Fastfood,20,15,300,Online,Mr.,Morning,300,2022,8,24,3,Wednesday,34,False,15,300,6.0,False
589,2022-08-25,Cold Coffee,Beverages,40,5,200,Cash,Mr.,Night,200,2022,8,25,3,Thursday,34,False,5,200,3.0,True
727,2022-08-25,Aalopuri,Fastfood,20,5,100,Cash,Mrs.,Midnight,100,2022,8,25,3,Thursday,34,False,5,100,6.0,False
208,2022-08-26,Cold Coffee,Beverages,40,13,520,Cash,Mrs.,Midnight,520,2022,8,26,3,Friday,34,False,13,520,3.0,True
121,2022-08-26,Cold Coffee,Beverages,40,8,320,Cash,Mr.,Afternoon,320,2022,8,26,3,Friday,34,False,8,320,3.0,True
116,2022-08-26,Sugarcane Juice,Beverages,25,13,325,Cash,Mr.,Evening,325,2022,8,26,3,Friday,34,False,13,325,4.0,True
172,2022-08-27,Sugarcane Juice,Beverages,25,6,150,Online,Mrs.,Night,150,2022,8,27,3,Saturday,34,True,6,150,4.0,True
999,2022-08-27,Panipuri,Fastfood,20,5,100,Unknown,Mrs.,Afternoon,100,2022,8,27,3,Saturday,34,True,5,100,5.0,True
803,2022-08-27,Vadapav,Fastfood,20,5,100,Unknown,Mr.,Night,100,2022,8,27,3,Saturday,34,True,5,100,7.0,False
